date,url,arabic_article_text,actor1,actor2,location,tone,event_type
2025-03-23 19:30:00.000000 UTC,https://www.elfagr.org/5139871,عاجل- رئيس الوزراء يؤكد دعم مصر للفلسطينيين وجهود إعادة إعمار غزة,PALESTINIAN,EGYPT,"Gaza, Israel (general), Israel",1.49812734082397,43
2025-03-23 19:45:00.000000 UTC,https://qudspress.com/187542/,ماهدف لقاء رئيس مخابرات السلطة الفلسطينية بمسؤولي اللجان الشعبية في المخيمات؟ - وكالة قدس برس للأنباء,SECURITY FORCE,,"Gaza, Israel (general), Israel",-8.95833333333337,20
2025-03-23 20:00:00.000000 UTC,https://www.dostor.org/5010716,وزير البترول يعلنها قريبا.. تفاصيل مدرسة التعدين الأولى في مصر,COMPANY,,"Marsa Alam, Al Ba?r al A?mar, Egypt",4.95689655172414,57
2025-03-23 20:00:00.000000 UTC,https://www.vetogate.com/5374868,وزير إسرائيلي سابق فى تصريح مثير للجدل: نتنياهو يعانى من حالة نفسية وفقد القدرة العقلية,PRESIDENT,,Israel,-2.20264317180617,12
2025-03-23 20:00:00.000000 UTC,http://www.misr5.com/uncategorized/823.html,قرار رسمي من رئيس الوزراء قبل عيد الفطر 2025 ينفذ في جميع المحافظات يسعد المواطنين | ما القصة؟,CITIZEN,,Egypt,1.21212121212122,72
2025-03-23 20:15:00.000000 UTC,http://www.elbrqnews.com/New-News/293446.html,وزير الدفاع الأوكراني يعلن انطلاق المحادثات بين واشنطن وكييف بالرياض,RIYADH,UKRAINIAN,"Riyadh, Ar Riya?, Saudi Arabia",0.0,40
2025-03-23 20:15:00.000000 UTC,https://stepagency-sy.net/2025/03/23/%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D9%8A%D8%AA%D8%B9%D9%87%D8%AF-%D8%A8%D8%AF%D8%B9%D9%85-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%85%D8%B3%D8%A4/,"الاتحاد الأوروبي يتعهد بدعم سوريا.. مسؤولة السياسة الخارجية تقدم ""وعداً"" من مصر | وكالة ستيب نيوز",EUROPEAN UNION,SYRIA,Syria,2.27272727272727,51
2025-03-23 20:15:00.000000 UTC,http://www.elbrqnews.com/New-News/293454.html,زعيم حزب المعارضة في تركيا: 14.85 مليون صوتوا لدعم ترشح رئيس بلدية إسطنبول المحتجز للرئاسة,TURKEY,ISTANBUL,"Istanbul, Istanbul, Turkey",-8.1196581196581,111
2025-03-23 20:15:00.000000 UTC,http://www.elbrqnews.com/New-News/293451.html,رئيس جامعة المنوفية يشارك الأطقم الطبية بالمستشفيات الجامعية ومعهد الكبد مائدة الإفطار,EGYPT,HOSPITAL,"Kulliyat At Tibb, Al Qahirah, Egypt",5.10752688172043,51
2025-03-23 20:45:00.000000 UTC,https://www.vetogate.com/5374885,نتنياهو يبحث مع وزير خارجية أمريكا استئناف العدوان على غزة,ISRAEL,UNITED STATES,"Gaza, Israel (general), Israel",-4.81195756991321,51
2025-03-23 20:45:00.000000 UTC,https://www.albayan.ae/news/middle-east/35062,رئيس الوزراء الإسرائيلي يبحث مع روبيو استئناف العمليات القتالية في غزة,BUSINESS,GAZA,Gaza Strip,-5.26315789473684,190
2025-03-23 20:45:00.000000 UTC,https://www.vetogate.com/5374869,وزير السياحة: ⁠بيع 25 ألف تذكرة لمعرض رمسيس وذهب الفراعنة بطوكيو,ASWAN,,"Abu Simbel, Aswan, Egypt",4.6692607003891,20
2025-03-23 20:45:00.000000 UTC,http://www.elbrqnews.com/New-News/293492.html,وفاة نائب وزير الخارجية السابق الكويتي خالد الجارالله,KUWAIT,,Lebanon,0.8,80
2025-03-23 21:00:00.000000 UTC,https://alanbatnews.net/article/453811,وزير الخارجية يتلقى اتصالا هاتفيا من نظيره الإيراني,MINIST,IRANIAN,Syria,-6.33802816901408,41
2025-03-23 21:15:00.000000 UTC,http://www.elbrqnews.com/New-News/293534.html,وزير السياحة والآثار يترأس اجتماع مجلس إدارة المجلس الأعلى للآثار,,MINIST,"Abydos, Al Wadi al Jadid, Egypt",5.07099391480731,43
2025-03-23 21:15:00.000000 UTC,http://www.elbrqnews.com/New-News/293555.html,وزير الخارجية يشارك في اجتماع اللجنة العربية الاسلامية المشتركة مع المفوضية السامية للاتحاد الأوروبي,ISLAMIC,GAZA,Bahrain,-4.02144772117963,18
2025-03-23 21:15:00.000000 UTC,https://www.alahednews.com.lb/article.php?id=80731&cid=114,حكومة نتنياهو تحجب الثقة عن مستشارتها القضائية,SETTLER,,Israel,-6.66666666666666,110
2025-03-23 21:30:00.000000 UTC,https://www.bawabatii.com/news324113.html,الرئيس العليمي: الغارات لن تقضي على الحوثي وإيران تقف وراء تهديدات البحر الأحمر وهذا السبيل الحيد لإعادة بناء اليمن,YEMEN,DJIBOUTI,"Sanaa, San‘a', Yemen",-0.19305019305019,332
2025-03-23 21:30:00.000000 UTC,http://www.elbrqnews.com/New-News/293600.html,وزير التموين يحضر احتفالية توقيع الشراكة بين شركة كاونسل ماسترز وكارفور مصر,COMPANY,MINIST,"Alamein, Matru?, Egypt",8.17941952506596,43
2025-03-23 21:30:00.000000 UTC,https://www.mena.org.eg:443/news/dbcall/table/webnews/id/11113150,مساعد وزير الخارجية يحث الجالية بجنوب فرنسا على المشاركة في مؤتمر,CONSULATE,MARSEILLE,"Wizarat Al Kharijiyah, Al Qahirah, Egypt",-0.7843137254902,60
2025-03-23 21:30:00.000000 UTC,https://www.mena.org.eg:443/news/dbcall/table/webnews/id/11111995,مجلس السفراء العرب ببريطانيا ووزير شئون الشرق الأوسط البريطاني يشيدون بنتائج القمة العربية الاستثنائية - Welcome to Middle East News Agency,UNITED KINGDOM,GAZA,"Gaza, Israel (general), Israel",8.56031128404669,51
2025-03-23 21:30:00.000000 UTC,https://www.dostor.org/5010889,برلماني: المرأة المصرية أثبتت أنها قادرة على تحمل المسئولية,HOUSE OF REPRESENTATIVES,PRESIDENT,Egypt,-2.07253886010362,10
2025-03-23 21:45:00.000000 UTC,http://www.misr5.com/uncategorized/890.html,«أحمد موسى»: مئات الآلاف يتظاهرون في اسطنبول احتجاجا على اعتقال رئيس البلدية,ISTANBUL,,Iran,-4.76190476190477,141
2025-03-23 21:45:00.000000 UTC,http://www.misr5.com/uncategorized/887.html,الرئيس والدراما,EGYPT,MEDIA,Egypt,-3.91304347826087,12
2025-03-23 21:45:00.000000 UTC,http://www.elbrqnews.com/New-News/293641.html,وزير المالية: حرص البحرين على مواصلة تطوير البنية التحتية وتنفيذ المشاريع التنموية,KUWAIT,,Kuwait,4.55840455840456,71
2025-03-23 22:00:00.000000 UTC,https://alwasat.ly/news/international/471245,بلدية إسطنبول: 15 مليون ناخب أدلوا بأصواتهم في الانتخابات التمهيدية للمعارضة التركية,VOTER,TURKEY,"Istanbul, Istanbul, Turkey",-3.38983050847458,14
2025-03-23 22:00:00.000000 UTC,http://www.elbrqnews.com/New-News/293687.html,زعيم المعارضة التركي: 14.85 مليون صوتوا لترشح رئيس بلدية إسطنبول المحتجز للرئاسة التركية,TURKISH,IMAM,"Ihsanoglu, Zonguldak, Turkey",-7.17213114754095,111
2025-03-23 22:00:00.000000 UTC,https://www.wafa.ps/Pages/Details/117588,اللجنة التنفيذية لمنظمة التحرير تعقد اجتماعا برئاسة الرئيس,PALESTINIAN,,"Jerusalem, Israel (general), Israel",-4.3338683788122,40
2025-03-23 22:00:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=23032025&id=6387f1f4-361c-49e6-a544-b605e2319bd0,وزير التموين يشهد توقيع شراكة لتوسيع منافذ التجارة الحديثة في العلمين الجديدة,EGYPT,,"Alamein, Matru?, Egypt",7.94044665012407,51
2025-03-23 22:15:00.000000 UTC,https://www.vetogate.com/5374951,بسبب تحقيقات تحويل قطر أموالا لمكتب نتنياهو، مشاجرة بين رئيس الشاباك وبن غفير,QATAR,ISRAELI,Qatar,-4.19426048565121,71
2025-03-23 22:15:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=23032025&id=6f116f2e-e7b5-48b8-8720-788c80fe5ca5,وزيرة التخطيط: نعمل على تحقيق التنمية المستدامة بمختلف المحافظات,VILLAGE,,"Wizarat At Takhtit, Al Qahirah, Egypt",3.90625,51
2025-03-23 22:15:00.000000 UTC,https://www.shfanews.net/post/205744,اللجنة التنفيذية لمنظمة التحرير تعقد اجتماعا برئاسة الرئيس عباس - شبكة فلسطين للأنباء - شفا,PRESIDENT,ISRAEL,"Unrwa, Gaza Strip (general), Gaza Strip",-4.17335473515249,46
2025-03-23 22:15:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=23032025&id=6b5e35eb-00aa-473d-a339-362c6301b6da,تركيا: حزب المعارضة الرئيسي يختار إمام أوغلو منافس أردوغان المسجون مرشحا للرئاسة,IMAM,,"Istanbul, Istanbul, Turkey",-1.08303249097473,14
2025-03-23 22:15:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=23032025&id=360fff4b-cbbb-4e3d-a8ce-b327b9b3838c,وزير الاتصالات: التكنولوجيا الرقمية أكثر الأدوات تأثيرًا وقدرةً على مجابهة التحديات المجتمعية وفي مقدمتها التغير المناخي,,MINIST,"Wizarat Al Kharijiyah, Al Qahirah, Egypt",4.5531197301855,13
2025-03-23 22:15:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=23032025&id=e8951786-5f8e-4790-a39f-45bee47bfd53,وزيرة التخطيط: إعداد خطة التنمية الاقتصادية والاجتماعية كل 3 سنوات بدءًا من العام المالي 2026-2027,MINISTRY,EGYPT,"Wizarat At Takhtit, Al Qahirah, Egypt",3.08510638297872,71
2025-03-23 22:30:00.000000 UTC,https://cedarnews.net/1877/,شنكر: الحكومة اللبنانية تُفضل أن تُواصل إسرائيل عملياتها ضد الحزب على أن تُجري عملياتها بنفسها,ISRAEL,LEBANON,"Beirut, Beyrouth, Lebanon",-1.30890052356021,42
2025-03-23 22:30:00.000000 UTC,https://cedarnews.net/1775/,حصيلة قتلى غزة تفوق 50 ألفاً، ومسؤولة السياسة الخارجية الأوروبية تتوجه لإسرائيل والضفة الغربية للحث على استئناف الهدنة,EUROPEAN,ISRAEL,"Gaza, Israel (general), Israel",-6.33484162895927,42
2025-03-23 22:45:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=23032025&id=f87f71d8-41ae-4a2a-a0e0-4dc7aa1c58be,بيع 25 ألف تذكرة خلال الأسبوع الأول من افتتاح وزير السياحة والآثار لمعرض رمسيس وذهب الفراعنة بطوكيو,MINIST,,"Abydos, Al Wadi al Jadid, Egypt",4.69667318982388,51
2025-03-23 22:45:00.000000 UTC,http://www.elbrqnews.com/New-News/293724.html,وزير الاتصالات: التكنولوجيا الرقمية أداة محورية لمواجهة التحديات وعلى رأسها التغير المناخي,EGYPT,AFRICA,"Wizarat Al Ittisalat, Al Qahirah, Egypt",3.55191256830601,100
2025-03-23 23:00:00.000000 UTC,https://alanbatnews.net/article/453828,وفد لبناني برئاسة وزير الدفاع يزور سوريا لبحث التنسيق الأمني وضبط الحدود,SYRIA,MINIST,Syria,-0.78740157480315,43
2025-03-23 23:00:00.000000 UTC,https://almasdaronline.com/articles/313754,الرئيس العليمي: الغارات الجوية وحدها لن تنهي تهديد الحوثيين للملاحة البحرية,IRANIAN,,"Sanaa, San‘a', Yemen",-3.28767123287672,20
2025-03-23 23:00:00.000000 UTC,https://www.kuna.net.kw/ArticleDetails.aspx?id=3223680&language=ar,كونا : المبعوث الامريكي: رسالة الرئيس ترامب الى المرشد الايراني محاولة لتجنب العمل العسكري - الشؤون السياسية,IRANIAN,,"Tehran, Tehran, Iran",2.87081339712919,90
2025-03-23 23:00:00.000000 UTC,https://sahifa.alkhabarnow.net/news/93432/%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%AA%D9%86%D8%AF%D8%AF-%D8%A8%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%B2-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A8%D9%84%D8%AF%D9%8A%D8%A9-%D8%A5%D8%B3%D8%B7%D9%86%D8%A8%D9%88%D9%84/,فرنسا تندد باحتجاز رئيس بلدية إسطنبول: مساس بالديمقراطية - الخبر اليمني,TURKEY,REPRESENTATIVES,"Istanbul, Istanbul, Turkey",-10.0719424460431,110
2025-03-23 23:15:00.000000 UTC,https://www.alsahwa-yemen.net/p-83308,العليمي: الغارات غير كافية لإنهاء التهديد الحوثي ويجب دعم الحكومة لاستكمال التحرير,IRAN,,Yemen,-6.18556701030931,20
2025-03-23 23:30:00.000000 UTC,https://khabaragency.net/news229131.html,غضب واسع في تركيا بعد حبس أوغلو في يوم ترشيحه للانتخابات الرئاسية | وكالة خبر للأنباء,,CITIZEN,"Ozal, Malatya, Turkey",-4.33255269320843,51
2025-03-23 23:30:00.000000 UTC,https://www.lebanondebate.com/news/690553,بغارة على مستشفى ناصر... إسرائيل تغتال رئيس حكومة حماس البديل,ISRAEL,GOVERNMENT,"Khan Yunis, Gaza Strip (general), Gaza Strip",-5.77617328519855,186
2025-03-23 23:30:00.000000 UTC,https://alyaoum24.com/1955313.html,استمرار الاحتجاجات في تركيا مع نقل رئيس بلدية اسطنبول إلى السجن,,TURKEY,"Ankara, Ankara, Turkey",-5.75657894736842,42
2025-03-24 00:15:00.000000 UTC,http://www.elbrqnews.com/New-News/293838.html,إبراهيم الراشد يتولى القيادة كرئيس تنفيذي لبنك المنشآت الصغيرة والمتوسطة في المملكة العربية السعودية,BANK,,Saudi Arabia,6.83760683760683,71
2025-03-24 00:15:00.000000 UTC,https://www.khabaragency.net/news229131.html,غضب واسع في تركيا بعد حبس أوغلو في يوم ترشيحه للانتخابات الرئاسية | وكالة خبر للأنباء,TURKEY,TURKISH,"Istanbul, Istanbul, Turkey",-4.33255269320843,71
2025-03-24 00:30:00.000000 UTC,https://www.elwatannews.com/news/details/8058313,وزير الاتصالات: التكنولوجيا الرقمية هي الأداة الأكثر تأثيرًا - الوطن,,MINIST,"Wizarat Al Kharijiyah, Al Qahirah, Egypt",4.85268630849221,13
2025-03-24 00:30:00.000000 UTC,https://26sep.net/index.php/local/100452-2025-03-23-23-44-58,حكومة التغيير تحمّل أمريكا مسؤولية جرائمها بحق المدنيين,YEMENI,,Yemen,-6.93430656934308,180
2025-03-24 00:30:00.000000 UTC,https://elaph.com/Web/News/2025/03/1564116.html,مسؤولة السياسة الخارجية الأوروبية تتوجه لإسرائيل والضفة الغربية للحث على استئناف الهدنة,EUROPEAN,ISRAEL,"Gaza, Israel (general), Israel",-5.76,42
2025-03-24 01:15:00.000000 UTC,https://alfajertv.com/news/palnews/677364.html,اللجنة التنفيذية لمنظمة التحرير تعقد اجتماعا برئاسة الرئيس - تلفزيون الفجر,ISRAEL,MAHMOUD ABBAS,"Gaza, Israel (general), Israel",-4.20032310177706,46
2025-03-24 01:30:00.000000 UTC,https://www.sbs.com.au/language/arabic/ar/article/gaza-death-toll-surpasses-50-000-as-israel-orders-further-evacuations/fsuyk25bw,غارة إسرائيلية تستهدف مستشفى في غزة والرئيس الأمريكي يسحب التصاريح الأمنية من كامالا وكلينتون,LEBANON,MILITARY,"Gaza, Israel (general), Israel",-5.17241379310345,190
2025-03-24 01:30:00.000000 UTC,https://alrai.com/article/10872105/%D9%83%D8%AA%D8%A7%D8%A8/%D8%A7%D9%84%D9%81%D9%88%D8%B3%D9%81%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9%D9%85%D8%A7%D8%B0%D8%A7-%D8%A8%D8%B9%D8%AF-,«الفوسفات» والحكومة..ماذا بعد ؟,COMPANY,,Jordan,4.41558441558441,10
2025-03-24 01:45:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=24032025&id=5852feb1-8670-45cf-9b13-ef8c7bb12a2c,وزيرا خاجية الأردن وإيران يبحثان التطورات في الشرق الأوسط,,JORDAN,Jordan,-5.40540540540541,41
2025-03-24 02:00:00.000000 UTC,https://www.kuna.net.kw/ArticleDetails.aspx?id=3223680,كونا : المبعوث الامريكي: رسالة الرئيس ترامب الى المرشد الايراني محاولة لتجنب العمل العسكري - الشؤون السياسية,IRANIAN,IRAN,"Tehran, Tehran, Iran",2.87081339712919,10
2025-03-24 02:00:00.000000 UTC,https://www.almontasaf.net/news118365.html,"الخارجية الفرنسية تدين اعتقال رئيس بلدية إسطنبول وتصفه بـ""انتهاك خطير للديمقراطية"" | المنتصف نت",AUTHORITIES,TURKEY,"Istanbul, Istanbul, Turkey",-13.0268199233717,42
2025-03-24 02:00:00.000000 UTC,https://www.dostor.org/5010948,وزير التموين: توسع شبكة المنافذ التجارية الحديثة يحد من الممارسات الاحتكارية,MINIST,,"Alamein, Matru?, Egypt",7.73480662983425,70
2025-03-24 02:30:00.000000 UTC,http://www.elbrqnews.com/New-News/293893.html,عدد أيام إجازة عيد الفطر 2025 للقطاع الخاص والحكومة,,WORKER,Egypt,7.62711864406779,42
2025-03-24 02:45:00.000000 UTC,http://arabic.people.com.cn/n3/2025/0324/c31662-20292922.html,وزيرا خارجية الأردن وإيران يبحثان تطورات الأوضاع في المنطقة,,OMAN,Iran,-7.12250712250712,41
2025-03-24 03:15:00.000000 UTC,https://www.alnilin.com/13371212.htm,القضاء التركي يأمر رسميا بسجن رئيس بلدية اسطنبول المعارض - النيلين,ISTANBUL,IMAM,"Istanbul, Istanbul, Turkey",-7.30769230769231,111
2025-03-24 03:30:00.000000 UTC,https://www.alwatan.com.sa/article/1162818,وزير الخارجية يصل القاهرة لترؤس اجتماع اللجنة الوزارية بشأن التطورات في قطاع غزة,,MINIST,"Cairo, Al Qahirah, Egypt",1.14942528735632,46
2025-03-24 03:45:00.000000 UTC,https://www.dostor.org/5011061,تفاصيل اشتباك بن غفير ورئيس الشاباك الإسرائيلى رونين بار,ISRAELI,MINIST,Israel,-4.70914127423822,111
2025-03-24 04:00:00.000000 UTC,https://www.aljazeera.net/opinions/2025/3/24/%D8%A7%D9%84%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE-%D8%A7%D9%84%D8%A5%D8%B3%D9%84%D8%A7%D9%85%D9%8A-%D9%88%D8%AA%D8%B9%D9%82%D9%8A%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9,التاريخ الإسلامي وتعقيدات السياسة.. كتب لا بد من قراءتها,ISLAM,RELIGION,Egypt,-0.79176563737134,120
2025-03-24 04:00:00.000000 UTC,http://arabic.peopledaily.com.cn/n3/2025/0324/c31662-20292922.html,وزيرا خارجية الأردن وإيران يبحثان تطورات الأوضاع في المنطقة,IRAN,,"Wizarat As Sihhah, Al Qahirah, Egypt",-7.12250712250712,40
2025-03-24 05:45:00.000000 UTC,https://www.dostor.org/5011086,دينا جدامي: نشعر بالفخر لتكريم الرئيس السيسي لنا فى يوم المرأة,PRESIDENT,,Egypt,6.63507109004739,110
2025-03-24 06:30:00.000000 UTC,https://www.saidaonline.com/301495,إصرار رسمي على إجراء الانتخابات البلدية في موعدها ومعارك اللوائح بدأت | صيدا اون لاين,,LEBANON,"Baalbek, Mohafazat Baalbek-Hermel, Lebanon",-1.44546649145861,190
2025-03-24 06:30:00.000000 UTC,https://www.saidaonline.com/301492,"لهذه الاسباب عادت الحكومة الى ""نغمة"" شطب الودائع... | صيدا اون لاين",LEBANESE,,Lebanon,-1.50862068965518,71
2025-03-24 07:30:00.000000 UTC,https://mansheet.net/120049/%D8%B1%D8%AD%D9%84%D8%A9-%D8%B4%D8%AC%D8%A7%D8%B9%D8%A9-%D9%85%D8%B9-%D8%A7%D9%84%D8%B3%D8%B1%D8%B7%D8%A7%D9%86-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%86-%D8%A7%D9%84%D8%B3/,رحلة شجاعة مع السرطان.. وزير التموين السابق يتحدث عن معاناته من الصداع إلى العلاج الكيماوي – جريدة مانشيت,EGYPT,PROFESSOR,"Al Qasr Al Ayni, Al Qahirah, Egypt",-4.46428571428571,43
2025-03-24 07:30:00.000000 UTC,https://www.nile.eg/%D9%84%D9%88%D9%85%D9%88%D9%86%D8%AF-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D8%AE%D8%A7%D9%85%D9%86%D8%A6%D9%89-%D8%A7%D9%84%D8%B9%D9%82%D8%A8%D8%A9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3,النيل – قناة مصر الإخبارية | لوموند الفرنسية: خامنئى العقبة الرئيسية أمام المفاوضات مع الولايات المتحدة,A US,IRAN,"Nowruz, Esfahan, Iran",-7.14285714285715,120
2025-03-24 07:30:00.000000 UTC,https://mansheet.net/120031/%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D9%8A%D8%B9%D9%84%D9%86-%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D8%A5%D8%AC%D8%A7%D8%B2%D8%A9-%D8%B9%D9%8A%D8%AF-%D8%A7%D9%84%D9%81/,رئيس الوزراء يعلن تفاصيل إجازة عيد الفطر الجديدة للعاملين بالدولة – جريدة مانشيت,WORKER,MINIST,Egypt,3.26797385620915,43
2025-03-24 07:45:00.000000 UTC,https://www.albiladpress.com/news/2025/6006/arab-and-world/908321.html,محام إسرائيلي يدافع عن رئيس الفلبين السابق بالجنائية الدولية,INTERNATIONAL CRIMINAL COURT,ISRAEL,Israel,-7.30337078651685,100
2025-03-24 07:45:00.000000 UTC,https://www.26sep.net/index.php/newspaper/26locals/100481-2025-03-24-05-38-07,وزير الشؤون الاجتماعية يلتقي ممثلة صندوق الأمم المتحدة للسكان باليمن,UNITED NATIONS,YEMEN,Yemen,2.77777777777778,71
2025-03-24 08:00:00.000000 UTC,https://www.albayan.ae/news/uae/foreign-affairs/35157,تنفيذاً لتوجيهات رئيس الدولة .. الإمارات تُخصص 64.5 مليون دولار لمستشفى المقاصد في القدس الشرقية,,CHIEF OF STATE,"Jerusalem, Israel (general), Israel",5.40037243947858,51
2025-03-24 08:00:00.000000 UTC,https://www.elwatannews.com/news/details/8058352,وزير البترول يشهد الجمعية العامة لشركة الشرق الأوسط للصهاريج - الوطن,COMPANY,,Egypt,3.92670157068063,50
2025-03-24 08:15:00.000000 UTC,http://www.elbrqnews.com/New-News/294017.html,رئيس مركز كرداسة يحرر محضرا ضد مالك صفحة على فيس بوك,POLICE,NEIGHBORHOOD,"Giza, Al Jizah, Egypt",2.04081632653062,40
2025-03-24 08:30:00.000000 UTC,http://arabic.peopledaily.com.cn/n3/2025/0324/c31660-20293072.html,مؤسس ورئيس مجموعة طلال أبو غزالة العالمية: الصين تلعب دورا حيويا في الاقتصاد العالمي,CAIRO,XI JINPING,"Cairo, Al Qahirah, Egypt",4.56553755522828,43
2025-03-24 08:45:00.000000 UTC,https://www.dostor.org/5011197,"رابطة ""الطيارين"" تكرم وزير الطيران المدني في إفطارها السنوي",EGYPT,COMPANY,Egypt,5.23690773067332,43
2025-03-24 08:45:00.000000 UTC,http://www.elbrqnews.com/New-News/294029.html,وزير الري: إنجاز 78% من المسار الناقل لمحطة الدلتا الجديدة,,MINISTRY,"Of Canal, Al Bu?ayrah, Egypt",0.61919504643963,40
2025-03-24 09:00:00.000000 UTC,https://www.dostor.org/5011187,"عضو بـ""الشيوخ"": زيارة رئيس الإمارات لمصر تعكس عمق الشراكة الاستراتيجية بين البلدين",,EGYPT,Lebanon,0.35087719298245,42
2025-03-24 09:00:00.000000 UTC,https://pnn.ps/news/703909,"تغلغل الكهانية في الشرطة: نتنياهو يتهم رئيس الشاباك بمحاولة ""إسقاط حكومة اليمين""",POLICE,SETTLER,"Jerusalem, Israel (general), Israel",-4.17457305502846,190
2025-03-24 09:15:00.000000 UTC,https://www.elfagr.org/5140048,نتنياهو يتهم رئيس الشاباك بفتح تحقيق ضد بن غفير دون إذنه وسط تصاعد الأزمة السياسية في إسرائيل,POLITICIAN,,Israel,-7.4468085106383,42
2025-03-24 09:30:00.000000 UTC,https://www.dostor.org/5011196,رئيس مدينة كرداسة يتهم شخصًا بالتشهير به عبر فيسبوك,STUDENT,,"Giza, Al Jizah, Egypt",-7.54716981132076,20
2025-03-24 09:30:00.000000 UTC,https://alahalygate.com/archives/260718,نواب وحكومة.. قالوا عن مشروع قانون المسئولية الطبية وسلامة المريض - جريدة الأهالي المصرية,EGYPT,COMMUNITY,Egypt,1.13821138211382,42
2025-03-24 09:30:00.000000 UTC,http://www.elbrqnews.com/New-News/294131.html,"اتهام شخص بالتشهير برئيس مدينة كرداسة عبر ""فيسبوك"".. والنيابة تحقق",DETECTIVE,,"Giza, Al Jizah, Egypt",-5.70175438596491,20
2025-03-24 09:30:00.000000 UTC,https://www.shorouknews.com/news/view.aspx?cdate=24032025&id=f908bd5f-7023-43d6-87f2-b843ede0dd15,وزير الخارجية الإسرائيلي: الحرب ستتوقف غدا بشرطين - بوابة الشروق,HAMAS,,"Tel Aviv, Tel Aviv, Israel",-0.67114093959732,71
2025-03-24 09:45:00.000000 UTC,https://www.elfagr.org/5140040,وزير النقل يعلن إطلاق أول إنتاج محلي للمكونات الداخلية لعربات النوم,MINIST,WORKER,"Al Kulliyah Al Harbiyah, Al Qahirah, Egypt",4.32330827067669,51
2025-03-24 09:45:00.000000 UTC,http://www.misr5.com/uncategorized/1109.html,رئيس البرلمان يستنكر غياب وزير الصحة عن مناقشات مشروع قانون المسؤولية الطبية,HOUSE OF REPRESENTATIVES,,"Wizarat As Sihhah, Al Qahirah, Egypt",0.26525198938992,40
2025-03-24 09:45:00.000000 UTC,http://www.misr5.com/uncategorized/1096.html,انطلاق الجلسة العامة للبرلمان لاستكمال مناقشة مشروع قانون المسؤولية الطبية,HOUSE OF REPRESENTATIVES,CHANCELLOR,Egypt,1.44092219020173,22
2025-03-24 09:45:00.000000 UTC,http://www.misr5.com/uncategorized/1112.html,البرلمان يوافق على مقترح للنائب طلعت عبد القوي بشأن المادة الثانية بمشروع قانون المسؤولية الطبية,HOUSE OF REPRESENTATIVES,,Egypt,5.08474576271191,20
2025-03-24 10:00:00.000000 UTC,https://www.dostor.org/5011299,وزير التعليم العالي: خطة للتوسع في إنشاء رافد تكنولوجي ودولي لكل جامعة حكومية,STUDENT,,"Bani Suwayf, Bani Suwayf, Egypt",4.98891352549889,70
2025-03-24 10:00:00.000000 UTC,https://alwasat.ly/news/international/471253,نتنياهو يتهم رئيس «الشاباك» بفتح تحقيق حول بن غفير دون إذنه,MINIST,CRIMINAL,Israel,-4.10958904109589,20
2025-03-24 10:15:00.000000 UTC,http://www.elbrqnews.com/New-News/294177.html,رئيس حزب الجيل: حديثه ملئ الأكاذيب والمغالطات ويستهدف تهديد الدولة المصرية,GAZA,,Gaza Strip,-7.53295668549902,43
2025-03-24 10:15:00.000000 UTC,https://www.tayyar.org/News/Business/658077/_guid=658077,تركيا تحظر بيع الأسهم على المكشوف بعد سجن رئيس بلدية إسطنبول,MAYOR,TURKEY,"Istanbul, Istanbul, Turkey",-0.9009009009009,100
2025-03-24 10:15:00.000000 UTC,https://www.dostor.org/5011343,الرئيس السيسى يتسلم أوراق اعتماد 23 سفيرا جديدا,,PRESIDENT,Egypt,14.4796380090498,42
2025-03-24 10:15:00.000000 UTC,https://www.tayyar.org/News/World/658073/_guid=658073,باريس احتجاز رئيس بلدية اسطنبول يعد مساسا بالديموقراطية,MINISTRY,IMAM,"Istanbul, Istanbul, Turkey",-9.3645484949833,110
