trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-02-09,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2679.35,10305,9,0.27,0.26,0.26,0.26,0.26,7700.0,0.25,27723.0,-0.037740327982847086,0,-0.931470305760065,33.33333333333333,25.000000000000032,41.66666666666679,-0.0037392133822427,-0.0027824587210136,0.0384615384615384,0.0993513937566335
2025-02-10,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5343.0,20550,12,0.26,0.26,0.26,0.26,0.26,2700.0,0.25,47323.0,0.0,0,-0.8640307168937826,33.33333333333333,25.000000000000032,33.33333333333344,-0.0042896049798211,-0.0030838879727751,0.0,0.1073545929567059
2025-02-11,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,32652.96,130611,78,0.26,0.25,0.25,0.26,0.26,32566.0,0.24,53750.0,0.0,0,3.270906579608237,33.33333333333333,25.000000000000032,25.000000000000032,-0.0046719390807179,-0.0034014981943636,0.0384615384615384,0.1129076317383033
2025-02-12,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,1616.75,6467,10,0.25,0.25,0.25,0.25,0.25,14778.0,0.24,40250.0,-0.039220713153281385,0,-0.7885340804453373,28.57142857142857,0.0,16.666666666666757,-0.005715967916683,-0.0038643921388275,0.0,0.1345991890804285
2025-02-13,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2247.5,9278,14,0.25,0.24,0.24,0.25,0.25,12872.0,0.24,16866.0,0.0,0,-0.7060339234890339,28.57142857142857,20.000000000000025,15.000000000000083,-0.0064687999913943,-0.0043852737093409,0.04,0.1519967928871271
2025-02-14,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2247.5,9278,14,0.25,0.24,0.24,0.25,0.25,12872.0,0.24,16866.0,0.0,1,-0.1611771511747252,28.57142857142857,20.000000000000025,13.333333333333416,-0.006984907172534,-0.0049052004019795,0.04,0.1664253156558348
2025-02-15,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,2247.5,9278,14,0.25,0.24,0.24,0.25,0.25,12872.0,0.24,16866.0,0.0,1,-0.5793561669474078,28.57142857142857,20.000000000000025,20.000000000000025,-0.0073096645688965,-0.0053860932353629,0.04,0.1740796565388374
2025-02-16,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,5676.22,22550,19,0.26,0.24,0.24,0.26,0.26,28237.0,0.25,16042.0,0.03922071315328133,0,-0.8261652236121931,42.85714285714285,40.00000000000005,26.666666666666767,-0.0066830823060024,-0.0056454910494908,0.0769230769230769,0.1706128452804
2025-02-17,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,12303.47,47387,48,0.27,0.25,0.25,0.27,0.27,80634.0,0.26,31999.0,0.03774032798284711,0,6.610001546312045,42.85714285714285,60.000000000000064,40.000000000000114,-0.0053182889968289,-0.0055800506389584,0.0740740740740741,0.1647285887096415
2025-02-18,انجاز للتنمية والمشاريع المتعددة,141058,ATCO,2,31842.67,122458,31,0.27,0.26,0.26,0.26,0.26,6450.0,0.25,23625.0,-0.037740327982847086,0,13.168040044493882,42.85714285714285,66.66666666666666,55.55555555555566,-0.0049861200053473,-0.0054612645122362,0.0384615384615384,0.1586890514687643
