trade_date,name,code,symbol,market,volume,qty,no_of_trades,high,low,open,close_price,best_ask_price,best_ask_qty,best_bid_price,best_bid_qty,return_value,is_closed,vroc_5d,rsi_14,stochastic_k,stochastic_d,macd_line,macd_signal,normalized_spread,bollinger_width
2025-02-18,الاتصالات الأردنية,131206,JTEL,1,572115.36,185472,160,3.1,3.07,3.07,3.08,3.08,3436.0,3.07,4221.0,0.0,0,5.102361404331013,72.72727272727288,75.0,67.59259259259257,0.0167221430832764,0.0173887997169247,0.0097402597402598,0.0210266466376607
2025-02-19,الاتصالات الأردنية,131206,JTEL,1,650797.0,210013,138,3.11,3.08,3.09,3.08,3.1,9321.0,3.08,11145.0,0.0,0,5.941604390510352,66.66666666666683,62.50000000000028,71.75925925925934,0.0168282200999239,0.0172766837935246,0.0097402597402596,0.0216881747362963
2025-02-20,الاتصالات الأردنية,131206,JTEL,1,938821.65,304123,96,3.1,3.07,3.09,3.07,3.09,4675.0,3.08,500.0,-0.0032520353863773432,0,9.013765410022131,66.6666666666665,50.0,62.50000000000006,0.0159218334878961,0.0170057137323989,0.0097719869706841,0.0213321822771603
2025-02-21,الاتصالات الأردنية,131206,JTEL,1,938821.65,304123,96,3.1,3.07,3.09,3.07,3.09,4675.0,3.08,500.0,0.0,1,1.8612670994329863,66.6666666666665,50.0,54.16666666666672,0.0150302561310322,0.0166106222121255,0.0097719869706841,0.0207769781481685
2025-02-22,الاتصالات الأردنية,131206,JTEL,1,938821.65,304123,96,3.1,3.07,3.09,3.07,3.09,4675.0,3.08,500.0,0.0,1,1.1092601439637952,66.6666666666665,50.0,50.0,0.0141604418926797,0.0161205861482364,0.0097719869706841,0.020109329085048
2025-02-23,الاتصالات الأردنية,131206,JTEL,1,342886.65,111173,82,3.09,3.07,3.09,3.08,3.08,3496.0,3.07,227.0,0.003252035386377316,0,-0.4006686868186863,66.66666666666666,62.50000000000028,54.16666666666672,0.0141153117413477,0.0157195312668586,0.0064935064935064,0.0207268741056424
2025-02-24,الاتصالات الأردنية,131206,JTEL,1,557584.51,180876,86,3.09,3.06,3.08,3.08,3.08,17253.0,3.06,6127.0,0.0,0,-0.1432282109474997,66.66666666666666,62.50000000000028,58.333333333333485,0.0139190951072118,0.0153594440349293,0.0097402597402596,0.0190748326052335
2025-02-25,الاتصالات الأردنية,131206,JTEL,1,332728.3,108176,80,3.09,3.06,3.07,3.07,3.07,10875.0,3.06,266.0,-0.0032520353863773432,0,-0.6455894471543131,55.55555555555539,50.0,58.333333333333485,0.0128090211618663,0.0148493594603167,0.0097719869706839,0.0186886226943335
2025-02-26,الاتصالات الأردنية,131206,JTEL,1,515597.07,168188,90,3.09,3.05,3.07,3.07,3.09,13752.0,3.07,3472.0,0.0,0,-0.4508040265155794,50.0,42.85714285714268,51.785714285714285,0.0117933333566884,0.014238154239591,0.013029315960912,0.017141466020766
2025-02-27,الاتصالات الأردنية,131206,JTEL,1,675589.96,219085,174,3.1,3.07,3.07,3.09,3.09,145.0,3.07,11240.0,0.0064935293105483115,0,-0.2803851935029406,59.99999999999992,71.42857142857135,54.76190476190464,0.0124586111918714,0.0138822456300471,0.0097087378640777,0.0165296124176928
2025-02-28,الاتصالات الأردنية,131206,JTEL,1,675589.96,219085,174,3.1,3.07,3.07,3.09,3.09,145.0,3.07,11240.0,0.0,1,0.970301147624149,59.99999999999992,71.42857142857135,61.90476190476176,0.0128378617898996,0.0136733688620176,0.0097087378640777,0.0151779538269077
2025-03-01,الاتصالات الأردنية,131206,JTEL,1,675589.96,219085,174,3.1,3.07,3.07,3.09,3.09,145.0,3.07,11240.0,0.0,1,0.2116368871151028,59.99999999999992,66.66666666666666,69.84126984126975,0.0129886950300655,0.0135364340956272,0.0097087378640777,0.014690220463331
2025-03-02,الاتصالات الأردنية,131206,JTEL,1,261596.76,84624,55,3.1,3.08,3.08,3.1,3.1,18188.0,3.08,10197.0,0.00323102058144654,0,-0.2137826569005401,77.77777777777756,83.3333333333337,73.80952380952387,0.0137565707022169,0.0135804614169451,0.0064516129032258,0.014903996311172
2025-03-03,الاتصالات الأردنية,131206,JTEL,1,359526.04,116010,61,3.12,3.08,3.09,3.09,3.09,436.0,3.08,11338.0,-0.003231020581446532,0,-0.3026996061090883,57.14285714285687,57.14285714285696,69.04761904761907,0.0134036918618547,0.013545107505927,0.0129449838187702,0.0146711236541624
2025-03-04,الاتصالات الأردنية,131206,JTEL,1,364443.0,117950,100,3.1,3.07,3.09,3.08,3.08,4110.0,3.07,25882.0,-0.0032414939241709557,0,-0.4605559265563981,50.0,42.85714285714304,61.11111111111119,0.012176750413003,0.0132714360873422,0.0097402597402598,0.0145317171541957
2025-03-05,الاتصالات الأردنية,131206,JTEL,1,463693.31,149835,116,3.11,3.08,3.08,3.1,3.1,4564.0,3.09,793.0,0.00647251450561752,0,-0.3136468309860614,59.99999999999992,71.42857142857152,57.14285714285713,0.012672146709054,0.0131515782116846,0.0096774193548386,0.0157143311136741
2025-03-06,الاتصالات الأردنية,131206,JTEL,1,769037.27,248503,121,3.11,3.07,3.1,3.1,3.11,8281.0,3.1,59.0,0.0,0,0.1383195659094757,66.66666666666666,71.42857142857152,61.90476190476198,0.0129158657819248,0.0131044357257326,0.0129032258064516,0.0165726631960794
2025-03-07,الاتصالات الأردنية,131206,JTEL,1,769037.27,248503,121,3.11,3.07,3.1,3.1,3.11,8281.0,3.1,59.0,0.0,1,1.93978132603783,66.66666666666666,71.42857142857152,71.42857142857152,0.0129596244198504,0.0130754734645562,0.0129032258064516,0.0171561406594095
2025-03-08,الاتصالات الأردنية,131206,JTEL,1,769037.27,248503,121,3.11,3.07,3.1,3.1,3.11,8281.0,3.1,59.0,0.0,1,1.1390307917612867,66.66666666666666,71.42857142857152,71.42857142857152,0.012846220225406,0.0130296228167261,0.0129032258064516,0.0148605092089808
2025-03-09,الاتصالات الأردنية,131206,JTEL,1,457845.65,147798,117,3.11,3.08,3.1,3.08,3.09,8582.0,3.08,2659.0,-0.006472514505617479,0,0.2562887749250226,50.0,42.85714285714304,61.90476190476198,0.0110155335177886,0.0126268049569386,0.0097402597402596,0.0148605092089808
2025-03-10,الاتصالات الأردنية,131206,JTEL,1,515598.13,166823,80,3.1,3.08,3.09,3.08,3.09,7004.0,3.08,55788.0,0.0,0,0.1119378237309483,50.0,42.85714285714304,52.38095238095249,0.0094557016697374,0.0119925842994984,0.0064935064935064,0.0148605092089808
2025-03-11,الاتصالات الأردنية,131206,JTEL,1,941289.3,304500,114,3.11,3.08,3.09,3.09,3.09,2300.0,3.08,23304.0,0.003241493924171023,0,0.2239839819466747,60.0,57.14285714285696,47.61904761904764,0.0089235747042302,0.0113787823804447,0.0097087378640776,0.0148729811236408
2025-03-12,الاتصالات الأردنية,131206,JTEL,1,605091.54,195607,120,3.11,3.07,3.09,3.08,3.08,3104.0,3.07,44973.0,-0.0032414939241709557,0,-0.2131830749893304,54.54545454545466,20.000000000000355,40.000000000000085,0.0076072521562777,0.0106244763356113,0.0129870129870129,0.0142478385402339
2025-03-13,الاتصالات الأردنية,131206,JTEL,1,384280.47,124322,105,3.11,3.07,3.09,3.1,3.09,4598.0,3.08,2000.0,0.00647251450561752,0,-0.5003096924028143,54.54545454545466,60.00000000000018,45.7142857142858,0.0080846945798898,0.010116519984467,0.0129032258064516,0.0140062878826814
2025-03-14,الاتصالات الأردنية,131206,JTEL,1,384280.47,124322,105,3.11,3.07,3.09,3.1,3.09,4598.0,3.08,2000.0,0.0,1,-0.160676813244813,54.54545454545466,60.00000000000018,46.66666666666686,0.0083666258852286,0.0097665411646193,0.0129032258064516,0.0134691905880842
2025-03-15,الاتصالات الأردنية,131206,JTEL,1,384280.47,124322,105,3.11,3.07,3.09,3.1,3.09,4598.0,3.08,2000.0,0.0,1,-0.2546899462183853,54.54545454545466,60.00000000000018,60.00000000000018,0.0084921660716306,0.0095116661460216,0.0129032258064516,0.0135952439496845
2025-03-16,الاتصالات الأردنية,131206,JTEL,1,264210.07,85411,68,3.1,3.08,3.09,3.09,3.09,2116.0,3.07,58762.0,-0.003231020581446532,0,-0.7193104500391112,45.45454545454535,39.99999999999982,53.33333333333335,0.0076960261484795,0.0091485381465132,0.0064724919093851,0.0132812731633902
2025-03-17,الاتصالات الأردنية,131206,JTEL,1,618223.23,199792,145,3.11,3.07,3.08,3.09,3.09,4392.0,3.08,19.0,0.0,0,0.0217019890907745,50.0,50.0,49.999999999999964,0.0069845657967406,0.0087157436765587,0.0129449838187702,0.0118008347575461
2025-03-18,الاتصالات الأردنية,131206,JTEL,1,652737.75,211412,116,3.1,3.07,3.09,3.08,3.08,605.0,3.07,30391.0,-0.0032414939241709557,0,0.6985972511171334,50.0,25.000000000000558,38.33333333333342,0.0055498368511135,0.0080825623114696,0.0097402597402598,0.0105156422528683
2025-03-19,الاتصالات الأردنية,131206,JTEL,1,491831.04,159147,102,3.11,3.08,3.08,3.09,3.09,7601.0,3.08,12660.0,0.003241493924171023,0,0.2798751911592073,44.44444444444428,50.0,41.666666666666806,0.0051602362600822,0.0074980971011921,0.0097087378640776,0.0105156422528683
2025-03-20,الاتصالات الأردنية,131206,JTEL,1,422102.95,136627,86,3.1,3.08,3.09,3.1,3.09,4502.0,3.08,100.0,0.00323102058144654,0,0.0984241535876128,50.0,75.00000000000055,50.000000000000334,0.0055939083182763,0.007117259344609,0.0064516129032258,0.0107827781785857
2025-03-21,الاتصالات الأردنية,131206,JTEL,1,422102.95,136627,86,3.1,3.08,3.09,3.1,3.09,4502.0,3.08,100.0,0.0,1,0.5976035659806608,50.0,75.00000000000055,66.66666666666701,0.0058699316308978,0.0068677938018667,0.0064516129032258,0.0110033475695011
2025-03-22,الاتصالات الأردنية,131206,JTEL,1,422102.95,136627,86,3.1,3.08,3.09,3.1,3.09,4502.0,3.08,100.0,0.0,1,-0.3172321428297024,50.0,75.00000000000055,75.00000000000055,0.0060192954042523,0.0066980941223439,0.0064516129032258,0.0110033475695011
2025-03-23,الاتصالات الأردنية,131206,JTEL,1,724183.3,234484,163,3.11,3.07,3.09,3.08,3.08,505.0,3.07,35922.0,-0.006472514505617479,0,0.1094552138282182,50.0,25.000000000000558,58.33333333333385,0.0044722807491401,0.0062529314477031,0.0129870129870129,0.0115708562840354
2025-03-24,الاتصالات الأردنية,131206,JTEL,1,553279.17,179586,115,3.09,3.07,3.09,3.08,3.09,24365.0,3.08,6950.0,0.0,0,0.1249374785292121,50.0,25.000000000000558,41.66666666666718,0.003209266067794,0.0056441983717213,0.0064935064935064,0.0115708562840354
2025-03-25,الاتصالات الأردنية,131206,JTEL,1,773615.64,250965,142,3.09,3.07,3.09,3.07,3.08,1061.0,3.07,35292.0,-0.0032520353863773432,0,0.8327653005031118,40.0,0.0,16.666666666667,0.0013854310203824,0.0047924449014535,0.006514657980456,0.0129258481606927
2025-03-26,الاتصالات الأردنية,131206,JTEL,1,631048.69,204446,141,3.1,3.07,3.08,3.07,3.08,43419.0,3.07,11598.0,0.0,0,0.4950113236593109,44.444444444444336,0.0,8.33333333333348,-5.928796001519743e-05,0.0038220983291598,0.0097719869706841,0.0138705451152227
2025-03-27,الاتصالات الأردنية,131206,JTEL,1,1784858.34,581218,223,3.08,3.06,3.08,3.07,3.08,677.0,3.06,32173.0,0.0,0,3.228490561366605,28.57142857142847,19.999999999999645,6.666666666666511,-0.0011905146488166,0.0028195757335645,0.006514657980456,0.0144846508638518
2025-03-28,الاتصالات الأردنية,131206,JTEL,1,1784858.34,581218,223,3.08,3.06,3.08,3.07,3.08,677.0,3.06,32173.0,0.0,1,1.464649958097625,28.57142857142847,19.999999999999645,13.33333333333306,-0.002063236246609,0.0018430133375297,0.006514657980456,0.0148085695523325
2025-03-29,الاتصالات الأردنية,131206,JTEL,1,1784858.34,581218,223,3.08,3.06,3.08,3.07,3.08,677.0,3.06,32173.0,0.0,1,2.225963377583869,28.57142857142847,19.999999999999645,19.999999999999645,-0.0027234798204167,0.0009297147059404,0.006514657980456,0.0154396348433379
2025-03-30,الاتصالات الأردنية,131206,JTEL,1,1784858.34,581218,223,3.08,3.06,3.08,3.07,3.08,677.0,3.06,32173.0,0.0,1,1.3071642398543029,33.33333333333333,19.999999999999645,19.999999999999645,-0.0032097278646205,0.0001018261918282,0.006514657980456,0.0160186909052115
2025-03-31,الاتصالات الأردنية,131206,JTEL,1,1784858.34,581218,223,3.08,3.06,3.08,3.07,3.08,677.0,3.06,32173.0,0.0,1,1.8284003568726213,33.33333333333333,19.999999999999645,19.999999999999645,-0.0035541133366931,-0.000629361713876,0.006514657980456,0.0165136919785947
2025-04-01,الاتصالات الأردنية,131206,JTEL,1,1784858.34,581218,223,3.08,3.06,3.08,3.07,3.08,677.0,3.06,32173.0,0.0,1,1.8284003568726213,33.33333333333333,19.999999999999645,19.999999999999645,-0.0035541133366931,-0.000629361713876,0.006514657980456,0.0165136919785947
